"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q2",47.0532917786526,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q3",47.3441815481239,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q4",47.6370106228128,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q1",47.4220936245636,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q2",47.8953715307364,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q3",48.4000982648077,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q4",48.8248234198834,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q1",49.9180775185209,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q2",49.7777739383321,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q3",49.3888325087093,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q4",48.9159681231081,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q1",47.8100808573211,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q2",46.8763547033626,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q3",46.0334171334411,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q4",45.2751449956009,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q1",44.2353597147386,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q2",43.0839534572569,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q3",41.9020959844505,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q4",40.7408951673794,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q1",40.0866166561917,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q2",39.0990056172392,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q3",38.1229191987369,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q4",37.2432938873609,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q1",35.9698476722631,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q2",35.2196523416479,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q3",34.5805352845247,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q4",34.0482482168939,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q1",33.7373743153164,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q2",33.4804503719209,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q3",33.2162335739483,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q4",33.0368527254872,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q1",32.5898205443894,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q2",32.4664077880477,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q3",32.340667484222,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q4",32.3793911196394,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q1",32.4790618472493,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q2",32.691779060901,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q3",33.062843367035,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q4",33.6890995461005,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q1",34.5220951953382,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q2",34.9071153967292,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q3",35.3570826962499,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q4",36.5339631643632,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q1",37.548727448929,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q2",38.6133767094576,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q3",40.1551260840729,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q4",41.0064171448678,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q1",42.7561183092959,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q2",43.8903639104674,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q3",44.3594085971084,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q4",44.1083615129994,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q1",45.5884728736479,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q2",45.0242349723893,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q3",44.3875480965146,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q4",43.2580344675239,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q1",43.7966567604658,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q2",42.9311879153153,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q3",42.7737752436923,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q4",42.8368273556497,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q1",40.8815991814456,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q2",39.2874891897234,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q3",37.5162776426111,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q4",34.9357364473587,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q1",32.8187995514565,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q2",32.39180334416,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q3",31.4985891419274,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q4",32.0186598456251,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q1",32.6200791153883,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q2",32.9469758260296,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q3",32.8252215443948,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q4",32.7105570597757,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q1",32.2951738422934,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q2",32.1514575585271,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q3",31.566304039926,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q4",31.6302297819744,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q1",31.6500659602029,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q2",31.6422512490781,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q3",31.9330198732537,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q4",32.4188094832213,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q1",32.6832986174687,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q2",33.4035791330559,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q3",33.7671191661716,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q4",34.3804201592462,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q1",35.3060763029759,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q2",36.0275790746729,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q3",36.9212161183344,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q4",38.060724658953,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q1",38.1685178922918,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q2",39.0413144249248,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q3",39.8738926864766,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q4",40.7294666698271,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q1",41.6668304833561,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q2",43.0705437473419,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q3",44.1179544922873,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q4",45.0885923330299,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q1",46.0640890318601,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q2",45.6819050499487,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q3",46.1281061217184,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q4",45.9905211548288,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q1",46.8391743347808,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q2",47.5611366799168,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q3",48.6507885181584,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q4",49.2647936304248,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q1",49.1812515557325,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q2",50.0378931827006,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q3",50.3487134862132,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q4",51.5548860663844,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q1",52.8651448420009,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q2",54.2977762532328,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q3",55.0685547828975,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q4",56.6682904925221,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q1",56.9195327342467,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q2",57.7294620458568,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q3",59.5640102892435,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q4",62.3174554110138,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q1",64.4271704095145,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q2",65.1829959539357,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q3",66.1962917599329,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q4",67.9967725614257,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q1",70.2564139415772,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q2",72.9702097012705,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q3",75.2786044703851,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q4",74.1711888945154,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q1",73.3872828293064,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q2",73.3220663312195,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q3",72.0689574277195,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q4",68.9732899124739,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q1",70.6083787072518,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q2",71.4356361791141,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q3",73.0321446448515,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q4",75.6599898269331,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q1",76.3396784574477,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q2",76.5795968552672,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q3",77.6224202827824,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q4",79.2906640521366,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q1",79.2242425954572,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q2",78.7598263192654,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q3",78.2187919700072,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q4",77.3164965290441,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q1",77.8683506052399,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q2",78.4451556389275,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q3",79.3619494923137,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q4",80.0125998445685,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q1",80.4995258469052,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q2",81.8816154892334,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q3",82.8167084172121,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q4",84.510247683683,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q1",86.4874308383632,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q2",87.9343957621809,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q3",90.1544113264158,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q4",92.5011525018209,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q1",95.5634952389606,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.4327223199168,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q3",101.55950385168,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q4",104.444278589442,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q1",105.480031242997,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q2",106.307729209847,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.690803089271,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q4",109.771011210234,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q1",112.013658752433,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q2",113.040449021571,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q3",113.941384584644,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q4",110.673249122476,
"SWE","HOUSECOST","REAL","IDX2015","Q","2018-Q1",108.699147087174,
"SWE","HOUSECOST","REAL","IDX2015","Q","2018-Q2",108.709614453586,
"SWE","HOUSECOST","REAL","IDX2015","Q","2018-Q3",108.561058498809,
"SWE","HOUSECOST","REAL","IDX2015","Q","2018-Q4",108.92260998044,
"SWE","HOUSECOST","REAL","IDX2015","Q","2019-Q1",107.938871116958,
"SWE","HOUSECOST","REAL","IDX2015","Q","2019-Q2",108.443741528724,
"SWE","HOUSECOST","REAL","IDX2015","Q","2019-Q3",109.857593398724,
"SWE","HOUSECOST","REAL","IDX2015","Q","2019-Q4",110.336294959378,
"SWE","HOUSECOST","REAL","IDX2015","Q","2020-Q1",111.149208110322,
"SWE","HOUSECOST","REAL","IDX2015","Q","2020-Q2",111.139737852462,
"SWE","HOUSECOST","REAL","IDX2015","Q","2020-Q3",113.046690439754,
"SWE","HOUSECOST","REAL","IDX2015","Q","2020-Q4",115.465573945707,
"SWE","HOUSECOST","REAL","IDX2015","Q","2021-Q1",118.09598874095,
"SWE","HOUSECOST","REAL","IDX2015","Q","2021-Q2",121.589310573069,
"SWE","HOUSECOST","REAL","IDX2015","Q","2021-Q3",123.328146363695,
"SWE","HOUSECOST","REAL","IDX2015","Q","2021-Q4",124.515607002003,
"SWE","HOUSECOST","REAL","IDX2015","Q","2022-Q1",125.223193716139,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q1",4.50481930739124,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q2",4.54174152260613,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q3",4.66516547685885,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q4",4.7505690461691,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q1",4.84438503147778,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q2",4.95602367994827,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q3",5.00043616224435,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q4",5.11288860250849,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q1",5.11986216336262,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q2",5.40631649736557,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q3",5.46623429777751,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q4",5.55005172417532,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q1",5.67992793879453,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q2",5.79737275105244,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q3",5.90555936977641,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q4",5.98563105674804,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q1",6.09263598749565,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q2",6.15317227065383,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q3",6.23793795152003,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q4",6.35738680973959,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q1",6.29374201369626,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q2",6.39028317107316,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q3",6.46505089939443,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q4",6.57594334167955,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q1",6.7233188921853,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q2",6.91685615904964,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q3",7.1051542347925,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q4",7.23451881976981,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q1",7.49817927304964,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q2",7.65040856249064,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q3",7.73924870600284,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q4",7.87982755303586,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q1",7.87021865317222,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q2",7.7996025104698,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q3",7.8387360872434,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q4",7.81311420610904,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q1",7.98687901101352,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q2",8.12779949008714,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q3",8.26509356210473,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q4",8.45206814059586,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q1",8.56754673128125,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q2",8.70035461778772,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q3",8.86100818771533,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q4",8.93766362798724,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q1",9.11782237924256,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q2",9.54102364578148,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q3",9.82128491999945,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q4",10.1469505855628,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q1",10.2555398345384,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q2",10.3977553818917,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q3",10.5160759439233,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q4",10.5782582876135,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q1",10.7319292177187,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q2",10.946846190722,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q3",11.2986742417233,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q4",11.9720463372604,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q1",12.1426034303014,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q2",12.5469966059928,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q3",12.8740943859735,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q4",13.0836796469857,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q1",13.3068913272879,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q2",13.5797373011553,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q3",13.7551476572072,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q4",13.9352580025687,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q1",14.0699120227045,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q2",14.3596012327679,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q3",14.838042199708,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q4",15.5054044756519,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q1",16.3621200007858,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q2",16.8861217790777,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q3",17.3525552974523,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q4",17.8835646347932,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q1",18.4806553545207,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q2",19.0547886040558,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q3",20.0475372378269,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q4",20.5714607574576,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q1",21.4597781113018,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q2",22.1320982129286,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q3",22.848725028552,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q4",23.4070808934096,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q1",23.8010008052581,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q2",24.350201639305,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q3",24.8539934554413,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q4",25.271266556907,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q1",25.878117699151,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q2",26.3796865913005,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q3",26.6673008375728,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q4",27.4291575308321,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q1",27.9405547789706,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q2",28.2932672902127,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q3",28.26319185622,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q4",29.1526089158372,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q1",29.1689697928435,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q2",29.3887263170262,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q3",30.1062541758313,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q4",30.1540026847476,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q1",30.733244260873,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q2",31.2340251639351,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q3",31.9001226439378,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q4",32.7555610968278,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q1",33.0408380967296,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q2",33.579009132404,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q3",34.4573183974087,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q4",35.2740777822387,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q1",35.6765448417034,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q2",36.3633236624524,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q3",37.0956578791492,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q4",38.1145372979464,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q1",39.8698755704854,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q2",41.8306286033651,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q3",43.0732519622267,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q4",43.7745380776301,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q1",49.1034272567939,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q2",53.2023264330865,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q3",54.6630576118189,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q4",55.7745240168841,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q1",56.6846994191894,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q2",57.1206910273352,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q3",58.3052903008918,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q4",59.5447750439697,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q1",61.2739608553207,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q2",62.289706759794,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q3",63.2180993995554,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q4",64.2429492609476,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q1",64.0450398449971,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q2",64.7583633469236,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q3",65.6549128306497,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q4",66.2456104950275,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q1",66.2206939354564,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q2",66.9942614771236,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q3",67.5766487310161,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q4",68.0157925765887,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q1",68.8994529264559,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q2",69.3861674176831,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q3",69.9358913127997,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q4",70.3598353075946,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q1",71.1454515337043,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q2",71.8199211988593,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q3",72.0888261940631,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q4",72.3405882582429,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q1",72.1056426412438,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q2",72.2879238831457,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q3",72.5127329300517,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q4",72.6634577848025,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q1",72.3345454084962,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q2",72.1720909126466,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q3",72.4344344849568,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q4",72.6052864325591,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q1",72.3984360845725,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q2",72.4903021388212,
